time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2019/07/11/08:57:42.547518,0.173669934273,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.547522,0.179533854127,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.550363,0.214390352368,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.550374,0.434101819992,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.550380,0.435867518187,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.553025,0.440532505512,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.553034,0.5,0.0,0.0,0.0,0.0,0.0141414046288
2019/07/11/08:57:42.553069,0.5,0.0,0.0,0.0,0.0,0.0154667809606
2019/07/11/08:57:42.554321,0.5,0.0,0.0,0.0,0.0,0.0168444737792
2019/07/11/08:57:42.554328,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.745251,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:42.745261,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:43.500923,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:43.524805,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:43.574145,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:44.111741,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:44.111749,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.645623,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.645635,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.692518,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.717589,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.727514,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.777783,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:44.828163,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:45.260321,-0.0,0.0,0.0,0.0,0.0,0.221335935593
2019/07/11/08:57:45.260331,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:45.808112,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:45.808122,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:46.073275,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:46.649240,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:46.649249,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:47.116397,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:47.116412,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:47.965966,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:47.965975,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:48.310884,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:48.310887,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:48.310920,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:49.174081,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:49.174090,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:49.980481,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:49.980506,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.219406,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.219413,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.673692,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.673701,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.705866,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.715056,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:50.777275,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:51.613210,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:51.613228,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:51.613234,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.780990,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.781002,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.786324,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.786327,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.955941,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.955948,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:52.993670,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:53.780252,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:53.780262,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:54.553317,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:54.553327,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:54.748877,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.090075,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.090083,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.450612,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.479961,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.482313,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.489671,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.497766,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.504831,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.512310,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.520018,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.527244,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:55.534893,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:57:56.099500,-0.0,0.0,0.0,0.0,0.0,0.185411286354
2019/07/11/08:57:56.099509,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.617928,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.617938,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.673182,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.718210,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.768464,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:56.819067,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:57.379385,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:57.379409,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.160738,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.160747,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.303236,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.303243,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.475867,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:57:58.475876,0.5,0.0,0.0,0.0,0.0,0.00442779958248
2019/07/11/08:57:58.894988,0.5,0.0,0.0,0.0,0.0,0.00702623277903
2019/07/11/08:57:58.894999,0.5,0.0,0.0,0.0,0.0,0.00840392559767
2019/07/11/08:57:58.940069,0.5,0.0,0.0,0.0,0.0,0.00840392559767
2019/07/11/08:57:59.810074,0.5,0.0,0.0,0.0,0.0,0.00840392559767
2019/07/11/08:57:59.810087,0.5,0.0,0.0,0.0,0.0,0.00840392559767
2019/07/11/08:58:00.124183,1.5,0.0,0.0,0.0,0.0,0.00840392559767
2019/07/11/08:58:00.124192,1.5,0.0,0.0,0.0,0.0,0.00406157746911
2019/07/11/08:58:00.165010,1.5,0.0,0.0,0.0,0.0,0.00406157746911
2019/07/11/08:58:00.523648,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:00.523658,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:00.523670,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:00.943326,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:00.943356,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.335018,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.335030,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.347809,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.355990,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.364064,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:01.392917,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.065014,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.065024,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.065029,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.437278,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.437317,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.445466,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.477867,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:02.528336,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.171478,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.171489,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.523227,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.523235,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.637619,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.637648,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.657847,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.680480,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.695172,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.710149,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:03.732448,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:04.235247,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:04.235259,1.5,0.0,0.0,0.0,0.0,0.0340220332146
2019/07/11/08:58:04.235282,1.5,0.0,0.0,0.0,0.0,0.0340220332146
2019/07/11/08:58:04.573234,1.5,0.0,0.0,0.0,0.0,0.0773931980133
2019/07/11/08:58:04.573254,1.5,0.0,0.0,0.0,0.0,0.262160968781
2019/07/11/08:58:04.858481,1.21526232362,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:04.858497,1.16765347123,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:05.099261,0.913848459721,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:05.099272,0.874741137028,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:05.263554,0.909009039402,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:05.263565,1.25606989861,0.0,0.0,0.0,0.0,0.390617728233
2019/07/11/08:58:05.380971,1.35017591715,0.0,0.0,0.0,0.0,0.370667362213
2019/07/11/08:58:05.380976,1.5,0.0,0.0,0.0,0.0,0.252621746063
2019/07/11/08:58:05.381012,1.5,0.0,0.0,0.0,0.0,0.23593249321
2019/07/11/08:58:05.415713,1.5,0.0,0.0,0.0,0.0,0.170117151737
2019/07/11/08:58:05.425409,1.5,0.0,0.0,0.0,0.0,0.164623820782
2019/07/11/08:58:05.453121,1.5,0.0,0.0,0.0,0.0,0.144655990601
2019/07/11/08:58:05.471282,1.5,0.0,0.0,0.0,0.0,0.119857525826
2019/07/11/08:58:05.471296,1.5,0.0,0.0,0.0,0.0,0.107004868984
2019/07/11/08:58:05.713297,1.5,0.0,0.0,0.0,0.0,0.0644882261753
2019/07/11/08:58:05.713305,1.5,0.0,0.0,0.0,0.0,-0.00550902709365
2019/07/11/08:58:05.848220,1.5,0.0,0.0,0.0,0.0,-0.11131234169
2019/07/11/08:58:05.848257,1.5,0.0,0.0,0.0,0.0,-0.132256758213
2019/07/11/08:58:06.335942,1.5,0.0,0.0,0.0,0.0,-0.158764266968
2019/07/11/08:58:06.335953,1.5,0.0,0.0,0.0,0.0,-0.225468993187
2019/07/11/08:58:06.634886,1.5,0.0,0.0,0.0,0.0,-0.259126567841
2019/07/11/08:58:06.634900,1.47599941492,0.0,0.0,0.0,0.0,-0.266468453407
2019/07/11/08:58:06.636784,1.47161775827,0.0,0.0,0.0,0.0,-0.266468453407
2019/07/11/08:58:06.670363,1.47161775827,0.0,0.0,0.0,0.0,-0.266468453407
2019/07/11/08:58:06.728367,1.47161775827,0.0,0.0,0.0,0.0,-0.266468453407
2019/07/11/08:58:06.967326,1.47161775827,0.0,0.0,0.0,0.0,-0.254470300674
2019/07/11/08:58:06.967336,1.5,0.0,0.0,0.0,0.0,-0.122874498367
2019/07/11/08:58:07.123162,1.5,0.0,0.0,0.0,0.0,-0.0665634870529
2019/07/11/08:58:07.123171,1.5,0.0,0.0,0.0,0.0,-0.0423230677843
2019/07/11/08:58:07.123210,1.5,0.0,0.0,0.0,0.0,-0.040840741992
2019/07/11/08:58:08.489673,1.5,0.0,0.0,0.0,0.0,-0.0266278356314
2019/07/11/08:58:08.489679,1.5,0.0,0.0,0.0,0.0,-0.0113162636757
2019/07/11/08:58:08.489716,1.5,0.0,0.0,0.0,0.0,-0.00617171451449
2019/07/11/08:58:08.509423,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:08.509437,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:08.762891,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:08.762904,1.5,0.0,0.0,0.0,0.0,0.110039281845
2019/07/11/08:58:08.762928,1.5,0.0,0.0,0.0,0.0,0.185254323483
2019/07/11/08:58:08.803792,1.38490158319,0.0,0.0,0.0,0.0,0.367249274254
2019/07/11/08:58:08.803807,0.725178658962,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:08.803904,0.720339283347,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:10.398982,0.702093556523,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:58:10.398988,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:10.399004,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:10.707893,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:10.707913,1.5,0.0,0.0,0.0,0.0,0.0462294369936
2019/07/11/08:58:12.784789,1.5,0.0,0.0,0.0,0.0,0.0448866248131
2019/07/11/08:58:12.784796,1.5,0.0,0.0,0.0,0.0,0.0448866248131
2019/07/11/08:58:12.784802,1.5,0.0,0.0,0.0,0.0,0.00261412840337
2019/07/11/08:58:12.824324,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:12.824334,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:58:12.934838,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:13.815106,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:13.815114,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:13.879716,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:58:16.036058,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.180243,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.180258,0.380537465215,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.180300,0.973751932383,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.194468,1.19878229499,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.194477,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.194500,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.236217,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:18.286215,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:19.076676,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:19.076689,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:19.672343,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:19.672351,1.5,0.0,0.0,0.0,0.0,0.208622789383
2019/07/11/08:58:19.716514,1.5,0.0,0.0,0.0,0.0,0.208622789383
2019/07/11/08:58:19.721529,1.5,0.0,0.0,0.0,0.0,0.208622789383
2019/07/11/08:58:19.761172,1.5,0.0,0.0,0.0,0.0,0.244512557983
2019/07/11/08:58:19.813693,1.5,0.0,0.0,0.0,0.0,0.244512557983
2019/07/11/08:58:20.451273,1.5,0.0,0.0,0.0,0.0,0.297021818161
2019/07/11/08:58:20.451283,1.5,0.0,0.0,0.0,0.0,0.278065466881
2019/07/11/08:58:20.632568,1.5,0.0,0.0,0.0,0.0,0.2432046175
2019/07/11/08:58:20.632580,1.5,0.0,0.0,0.0,0.0,0.0567452430725
2019/07/11/08:58:20.632604,1.5,0.0,0.0,0.0,0.0,0.0510252058506
2019/07/11/08:58:20.974177,1.5,0.0,0.0,0.0,0.0,0.0109849192202
2019/07/11/08:58:20.974191,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.059384,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.127237,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.128151,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.138109,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.147893,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.185383,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.194470,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.244851,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.295320,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.313285,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.322213,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.347229,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.462313,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:21.462325,1.5,0.0,0.0,0.0,0.0,-0.0349811881781
2019/07/11/08:58:21.477256,1.5,0.0,0.0,0.0,0.0,-0.0764863610268
2019/07/11/08:58:21.477267,1.5,0.0,0.0,0.0,0.0,-0.136075925827
2019/07/11/08:58:21.493808,1.5,0.0,0.0,0.0,0.0,-0.161763799191
2019/07/11/08:58:21.531104,1.5,0.0,0.0,0.0,0.0,-0.190294241905
2019/07/11/08:58:21.531117,1.40622094274,0.0,0.0,0.0,0.0,-0.227875614166
2019/07/11/08:58:21.536652,1.38712513447,0.0,0.0,0.0,0.0,-0.232775998116
2019/07/11/08:58:21.550759,1.30891048908,0.0,0.0,0.0,0.0,-0.253511142731
2019/07/11/08:58:21.565111,1.28798353672,0.0,0.0,0.0,0.0,-0.259370708466
2019/07/11/08:58:21.571493,1.2696724534,0.0,0.0,0.0,0.0,-0.264515256882
2019/07/11/08:58:21.591279,1.25397723913,0.0,0.0,0.0,0.0,-0.269066882133
2019/07/11/08:58:21.600799,1.23226547241,0.0,0.0,0.0,0.0,-0.282006716728
2019/07/11/08:58:21.610499,1.21683186293,0.0,0.0,0.0,0.0,-0.282006716728
2019/07/11/08:58:21.615123,1.20427563787,0.0,0.0,0.0,0.0,-0.283366966248
2019/07/11/08:58:21.623772,1.18746864796,0.0,0.0,0.0,0.0,-0.28809299469
2019/07/11/08:58:21.660292,1.1223334372,0.0,0.0,0.0,0.0,-0.30535774231
2019/07/11/08:58:21.662549,1.05425539613,0.0,0.0,0.0,0.0,-0.323110795021
2019/07/11/08:58:21.665410,1.05000454187,0.0,0.0,0.0,0.0,-0.32433154583
2019/07/11/08:58:21.673003,1.03568270802,0.0,0.0,0.0,0.0,-0.328482055664
2019/07/11/08:58:21.680375,1.02129533887,0.0,0.0,0.0,0.0,-0.332562804222
2019/07/11/08:58:21.687799,1.00749662519,0.0,0.0,0.0,0.0,-0.336364555359
2019/07/11/08:58:21.695625,0.994613438845,0.0,0.0,0.0,0.0,-0.339887261391
2019/07/11/08:58:21.703632,0.982842028141,0.0,0.0,0.0,0.0,-0.342956542969
2019/07/11/08:58:21.712204,0.97767573595,0.0,0.0,0.0,0.0,-0.342956542969
2019/07/11/08:58:21.718007,0.966100484133,0.0,0.0,0.0,0.0,-0.346496701241
2019/07/11/08:58:21.725360,0.961326509714,0.0,0.0,0.0,0.0,-0.346496701241
2019/07/11/08:58:21.733353,0.948247164488,0.0,0.0,0.0,0.0,-0.349653172493
2019/07/11/08:58:21.740219,0.933598279953,0.0,0.0,0.0,0.0,-0.349653172493
2019/07/11/08:58:21.747703,0.913783013821,0.0,0.0,0.0,0.0,-0.353332829475
2019/07/11/08:58:21.755413,0.867809057236,0.0,0.0,0.0,0.0,-0.356803226471
2019/07/11/08:58:21.762912,0.855252921581,0.0,0.0,0.0,0.0,-0.360325932503
2019/07/11/08:58:21.770498,0.837857365608,0.0,0.0,0.0,0.0,-0.363883519173
2019/07/11/08:58:21.778107,0.819153875113,0.0,0.0,0.0,0.0,-0.367336463928
2019/07/11/08:58:21.785465,0.801235109568,0.0,0.0,0.0,0.0,-0.370423197746
2019/07/11/08:58:21.793049,0.784820526838,0.0,0.0,0.0,0.0,-0.371766018867
2019/07/11/08:58:21.814732,0.766117036343,0.0,0.0,0.0,0.0,-0.374887633324
2019/07/11/08:58:21.817115,0.752645283937,0.0,0.0,0.0,0.0,-0.378078985214
2019/07/11/08:58:21.822912,0.747609749436,0.0,0.0,0.0,0.0,-0.378078985214
2019/07/11/08:58:21.831434,0.742378011346,0.0,0.0,0.0,0.0,-0.379439234734
2019/07/11/08:58:21.848941,0.730410397053,0.0,0.0,0.0,0.0,-0.379439234734
2019/07/11/08:58:21.855371,0.730410397053,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.883129,0.725832626224,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.890372,0.720927849412,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.927991,0.726486593485,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.935553,0.746105611324,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.943116,0.798750042915,0.0,0.0,0.0,0.0,-0.382752680779
2019/07/11/08:58:21.950213,0.81575319171,0.0,0.0,0.0,0.0,-0.381863284111
2019/07/11/08:58:21.959090,0.869378596544,0.0,0.0,0.0,0.0,-0.377887153625
2019/07/11/08:58:21.965418,0.891548126936,0.0,0.0,0.0,0.0,-0.372882127762
2019/07/11/08:58:21.973040,0.963680773973,0.0,0.0,0.0,0.0,-0.360674715042
2019/07/11/08:58:21.980495,1.012401402,0.0,0.0,0.0,0.0,-0.355408096313
2019/07/11/08:58:21.987497,1.06949284673,0.0,0.0,0.0,0.0,-0.338038706779
2019/07/11/08:58:21.995545,1.13318932056,0.0,0.0,0.0,0.0,-0.324941897392
2019/07/11/08:58:22.002839,1.20846104622,0.0,0.0,0.0,0.0,-0.307572507858
2019/07/11/08:58:22.010268,1.27673533559,0.0,0.0,0.0,0.0,-0.290447258949
2019/07/11/08:58:22.018101,1.33990859985,0.0,0.0,0.0,0.0,-0.270252728462
2019/07/11/08:58:22.025785,1.40432444215,0.0,0.0,0.0,0.0,-0.248593306541
2019/07/11/08:58:22.033059,1.45893082023,0.0,0.0,0.0,0.0,-0.229200983047
2019/07/11/08:58:22.040605,1.5,0.0,0.0,0.0,0.0,-0.209442424774
2019/07/11/08:58:22.047871,1.5,0.0,0.0,0.0,0.0,-0.186161160469
2019/07/11/08:58:22.055363,1.5,0.0,0.0,0.0,0.0,-0.162600874901
2019/07/11/08:58:22.065915,1.5,0.0,0.0,0.0,0.0,-0.139982295036
2019/07/11/08:58:22.107980,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.117207,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.130600,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.137917,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.145536,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.162547,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.211082,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.228080,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.235482,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.268742,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.274372,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:58:22.274387,1.5,0.0,0.0,0.0,0.0,0.00498585253954
2019/07/11/08:58:22.283963,1.5,0.0,0.0,0.0,0.0,0.0260174661875
2019/07/11/08:58:22.292695,1.5,0.0,0.0,0.0,0.0,0.0434217363596
2019/07/11/08:58:22.318609,1.5,0.0,0.0,0.0,0.0,0.0899145066738
2019/07/11/08:58:22.333501,1.5,0.0,0.0,0.0,0.0,0.101807999611
2019/07/11/08:58:22.341049,1.5,0.0,0.0,0.0,0.0,0.102871787548
2019/07/11/08:58:22.351250,1.5,0.0,0.0,0.0,0.0,0.10622010231
2019/07/11/08:58:22.356065,1.5,0.0,0.0,0.0,0.0,0.109428906441
2019/07/11/08:58:22.363733,1.5,0.0,0.0,0.0,0.0,0.112690031528
2019/07/11/08:58:22.372784,1.5,0.0,0.0,0.0,0.0,0.117189335823
2019/07/11/08:58:22.408390,1.5,0.0,0.0,0.0,0.0,0.135657393932
2019/07/11/08:58:22.408401,1.5,0.0,0.0,0.0,0.0,0.16499004364
2019/07/11/08:58:22.417479,1.5,0.0,0.0,0.0,0.0,0.192107915878
2019/07/11/08:58:22.425870,1.5,0.0,0.0,0.0,0.0,0.205849957466
2019/07/11/08:58:22.430901,1.5,0.0,0.0,0.0,0.0,0.219801282883
2019/07/11/08:58:22.439123,1.5,0.0,0.0,0.0,0.0,0.234049057961
2019/07/11/08:58:22.445627,1.5,0.0,0.0,0.0,0.0,0.247564411163
2019/07/11/08:58:22.453116,1.5,0.0,0.0,0.0,0.0,0.260504245758
2019/07/11/08:58:22.461631,1.5,0.0,0.0,0.0,0.0,0.273531293869
2019/07/11/08:58:22.473100,1.5,0.0,0.0,0.0,0.0,0.286453700066
2019/07/11/08:58:22.532607,1.47266417742,0.0,0.0,0.0,0.0,0.353297972679
2019/07/11/08:58:22.535584,1.46919813752,0.0,0.0,0.0,0.0,0.354344320297
2019/07/11/08:58:22.543132,1.46377015114,0.0,0.0,0.0,0.0,0.357535672188
2019/07/11/08:58:22.558559,1.44755172729,0.0,0.0,0.0,0.0,0.361442041397
