time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/07/11/09:01:16.065409,386,1562828476,65191984,map,0,1,47.0590645,15.4578953333,406.9,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:17.065655,387,1562828477,65426111,map,0,1,47.0590633333,15.4578963333,406.9,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:18.065074,388,1562828478,64873933,map,0,1,47.0590628333,15.4578975,406.9,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:19.065465,389,1562828479,65296888,map,0,1,47.0590623333,15.4578988333,406.8,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:20.068460,390,1562828480,67939996,map,0,1,47.0590616667,15.4579,406.8,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:21.067546,391,1562828481,67387104,map,0,1,47.0590608333,15.4579006667,406.5,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:22.065941,392,1562828482,65746068,map,0,1,47.0590603333,15.4579015,406.4,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:23.068439,393,1562828483,67306995,map,0,1,47.0590601667,15.4579025,406.2,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:24.061867,394,1562828484,61630964,map,0,1,47.05906,15.4579036667,406.1,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:25.065464,395,1562828485,65206050,map,0,1,47.05906,15.4579046667,406.0,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:26.065241,396,1562828486,65115928,map,0,1,47.0590601667,15.4579055,405.9,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:27.065562,397,1562828487,65409898,map,0,1,47.0590601667,15.4579061667,405.8,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:28.066322,398,1562828488,66062927,map,0,1,47.0590603333,15.4579065,405.7,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:29.065628,399,1562828489,65414905,map,0,1,47.0590603333,15.4579066667,405.6,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:30.066032,400,1562828490,65886020,map,0,1,47.0590603333,15.4579066667,405.5,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:31.067386,401,1562828491,67269086,map,0,1,47.0590605,15.4579063333,405.4,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:32.069578,402,1562828492,69333076,map,0,1,47.0590606667,15.4579058333,405.4,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:33.066712,403,1562828493,66457986,map,0,1,47.0590608333,15.4579056667,405.3,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:34.065974,404,1562828494,65845966,map,0,1,47.0590611667,15.4579053333,405.2,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:35.062932,405,1562828495,62697887,map,0,1,47.0590615,15.4579051667,405.2,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:36.065287,406,1562828496,65045118,map,0,1,47.059062,15.457905,405.2,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:01:37.066510,407,1562828497,66327095,map,0,1,47.0590626667,15.4579046667,405.1,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:01:38.068372,408,1562828498,68104028,map,0,1,47.0590636667,15.4579048333,405.0,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:39.066444,409,1562828499,66214084,map,0,1,47.0590641667,15.457905,405.0,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:40.066417,410,1562828500,66179990,map,0,1,47.0590643333,15.4579053333,405.0,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:41.066697,411,1562828501,66576004,map,0,1,47.0590648333,15.4579055,405.1,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:42.064681,412,1562828502,64440011,map,0,1,47.059065,15.4579053333,405.2,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:43.067674,413,1562828503,67473888,map,0,1,47.0590651667,15.4579055,405.3,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:44.069746,414,1562828504,69499015,map,0,1,47.0590651667,15.4579053333,405.4,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:45.067024,415,1562828505,66903114,map,0,1,47.0590653333,15.4579056667,405.5,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:46.065585,416,1562828506,65403938,map,0,1,47.0590653333,15.4579055,405.6,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:47.067595,417,1562828507,67368030,map,0,1,47.0590653333,15.4579053333,405.6,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:48.067185,418,1562828508,66999912,map,0,1,47.0590645,15.4579046667,405.7,"(0.7551610000000002, 0.0, 0.0, 0.0, 0.898704, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:01:49.066132,419,1562828509,65992116,map,0,1,47.0590645,15.4579046667,405.8,"(0.7551610000000002, 0.0, 0.0, 0.0, 0.898704, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:01:50.065990,420,1562828510,65715074,map,0,1,47.0590645,15.4579046667,405.9,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:51.067166,421,1562828511,67042112,map,0,1,47.0590643333,15.4579048333,406.0,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:52.066072,422,1562828512,65893888,map,0,1,47.0590641667,15.4579048333,406.1,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:53.064235,423,1562828513,64085006,map,0,1,47.0590641667,15.457905,406.3,"(0.5760810000000001, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:54.066416,424,1562828514,66270112,map,0,1,47.059063,15.4579053333,406.5,"(0.685584, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:01:55.066653,425,1562828515,66524028,map,0,1,47.0590628333,15.4579053333,406.7,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:56.067738,426,1562828516,67303895,map,0,1,47.0590623333,15.4579051667,407.0,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:01:57.065531,427,1562828517,65345048,map,0,1,47.0590623333,15.4579051667,407.1,"(0.8537759999999999, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:01:58.066118,428,1562828518,65649986,map,0,1,47.0590623333,15.4579053333,407.2,"(0.8537759999999999, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:01:59.064808,429,1562828519,64594030,map,0,1,47.0590625,15.4579056667,407.3,"(0.8537759999999999, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:02:00.066904,430,1562828520,66775083,map,0,1,47.0590625,15.457906,407.5,"(0.8537759999999999, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:02:01.066410,431,1562828521,66205024,map,0,1,47.0590623333,15.4579061667,407.9,"(0.8760959999999999, 0.0, 0.0, 0.0, 1.028196, 0.0, 0.0, 0.0, 155.7504)",1
2019/07/11/09:02:02.067664,432,1562828522,67456960,map,0,1,47.0590623333,15.4579068333,408.3,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:03.066918,433,1562828523,66632032,map,0,1,47.0590625,15.457907,408.5,"(0.8537759999999999, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:02:04.062518,434,1562828524,62361955,map,0,1,47.0590626667,15.4579073333,408.7,"(0.8537759999999999, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:02:05.066962,435,1562828525,66621065,map,0,1,47.0590623333,15.4579076667,409.1,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:06.066775,436,1562828526,66657066,map,0,1,47.059062,15.4579081667,409.3,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:07.067966,437,1562828527,67708015,map,0,1,47.0590616667,15.4579086667,409.5,"(0.685584, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:02:08.067097,438,1562828528,66679000,map,0,1,47.0590615,15.4579088333,409.6,"(0.685584, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/09:02:09.065928,439,1562828529,65716028,map,0,1,47.0590615,15.4579086667,409.7,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:10.065331,440,1562828530,65198898,map,0,1,47.0590615,15.4579083333,409.7,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:11.063787,441,1562828531,63600063,map,0,1,47.059061,15.457908,409.7,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:12.065934,442,1562828532,65771102,map,0,1,47.059061,15.4579075,409.7,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:13.065411,443,1562828533,65191984,map,0,1,47.0590613333,15.4579068333,409.7,"(0.8099999999999998, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:14.066688,444,1562828534,66360950,map,0,1,47.0590611667,15.4579061667,409.6,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:15.062978,445,1562828535,62838077,map,0,1,47.0590616667,15.4579056667,409.7,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:16.066342,446,1562828536,66088914,map,0,1,47.0590623333,15.4579053333,409.8,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:17.066035,447,1562828537,65907001,map,0,1,47.059063,15.457905,409.9,"(0.767376, 0.0, 0.0, 0.0, 0.9006009999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:18.068796,448,1562828538,68428039,map,0,1,47.0590635,15.4579046667,410.1,"(0.767376, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:19.066374,449,1562828539,66157102,map,0,1,47.059064,15.4579041667,410.1,"(0.767376, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:20.067111,450,1562828540,66622972,map,0,1,47.059065,15.4579033333,410.3,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:21.067014,451,1562828541,66890001,map,0,1,47.0590656667,15.4579026667,410.4,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:22.061782,452,1562828542,61583995,map,0,1,47.0590663333,15.4579023333,410.6,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:23.066584,453,1562828543,66433906,map,0,1,47.059067,15.4579018333,410.7,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:24.065144,454,1562828544,64985036,map,0,1,47.0590676667,15.4579015,410.8,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:25.063420,455,1562828545,63153982,map,0,1,47.0590683333,15.457901,410.7,"(0.813604, 0.0, 0.0, 0.0, 0.9682559999999998, 0.0, 0.0, 0.0, 172.13439999999997)",1
2019/07/11/09:02:26.065138,456,1562828546,64927101,map,0,1,47.0590686667,15.4579005,410.7,"(0.6625960000000001, 0.0, 0.0, 0.0, 0.788544, 0.0, 0.0, 0.0, 140.1856)",1
2019/07/11/09:02:27.065061,457,1562828547,64862966,map,0,1,47.0590691667,15.4579,410.8,"(0.6625960000000001, 0.0, 0.0, 0.0, 0.788544, 0.0, 0.0, 0.0, 140.1856)",1
2019/07/11/09:02:28.066661,458,1562828548,66477060,map,0,1,47.0590698333,15.4578995,410.7,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:29.066748,459,1562828549,66618919,map,0,1,47.0590706667,15.4578991667,410.7,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:30.067054,460,1562828550,66764116,map,0,1,47.0590713333,15.457899,410.6,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:31.067579,461,1562828551,67405939,map,0,1,47.0590723333,15.4578986667,410.5,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:32.067774,462,1562828552,67605972,map,0,1,47.059073,15.4578978333,410.4,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:33.062731,463,1562828553,62597036,map,0,1,47.0590731667,15.4578968333,410.3,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:34.067221,464,1562828554,67063093,map,0,1,47.0590736667,15.4578961667,410.3,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:35.065835,465,1562828555,65681934,map,0,1,47.0590743333,15.4578956667,410.2,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.767376, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:36.065950,466,1562828556,65742969,map,0,1,47.0590743333,15.4578943333,410.1,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:37.067341,467,1562828557,67161083,map,0,1,47.0590743333,15.457893,410.0,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:38.074490,468,1562828558,74328899,map,0,1,47.0590746667,15.4578923333,410.0,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:39.068250,469,1562828559,68048954,map,0,1,47.0590751667,15.4578915,410.0,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:40.067421,470,1562828560,67246913,map,0,1,47.0590756667,15.4578908333,409.9,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:41.069063,471,1562828561,68435907,map,0,1,47.0590758333,15.4578906667,409.9,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:02:42.066170,472,1562828562,66049098,map,0,1,47.0590763333,15.4578903333,409.8,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:43.066298,473,1562828563,66169023,map,0,1,47.059077,15.4578901667,409.8,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:44.062713,474,1562828564,62441110,map,0,1,47.0590783333,15.457891,409.6,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:45.073462,475,1562828565,73335886,map,0,1,47.0590798333,15.4578926667,409.4,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:46.072547,476,1562828566,72295904,map,0,1,47.0590811667,15.4578936667,409.0,"(0.7174090000000002, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:02:47.073068,477,1562828567,72907924,map,0,1,47.0590811667,15.457895,408.8,"(0.6448090000000001, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:48.074948,478,1562828568,74604034,map,0,1,47.059082,15.4578968333,408.5,"(0.5328999999999999, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:49.067403,479,1562828569,67182064,map,0,1,47.0590833333,15.4578995,408.3,"(0.5117971599999999, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:50.066847,480,1562828570,66636085,map,0,1,47.0590843333,15.4579028333,408.3,"(0.49112064, 0.0, 0.0, 0.0, 0.6448090000000001, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:51.062508,481,1562828571,62303066,map,0,1,47.0590856667,15.4579075,408.2,"(0.4708704399999999, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:52.065919,482,1562828572,65781116,map,0,1,47.0590861667,15.4579083333,408.0,"(0.46090521000000007, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:53.066216,483,1562828573,66072940,map,0,1,47.0590868333,15.4579105,407.8,"(0.45104656, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:54.067281,484,1562828574,67137002,map,0,1,47.0590881667,15.4579143333,407.5,"(0.44129449, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:55.072432,485,1562828575,72212934,map,0,1,47.0590883333,15.457916,407.6,"(0.43164900000000006, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:56.072854,486,1562828576,72690963,map,0,1,47.0590881667,15.4579163333,407.6,"(0.42211008999999994, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:57.066773,487,1562828577,66602945,map,0,1,47.0590876667,15.4579156667,407.6,"(0.41267775999999995, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:58.066081,488,1562828578,65947055,map,0,1,47.0590871667,15.4579151667,407.4,"(0.41267775999999995, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:02:59.068335,489,1562828579,68181991,map,0,1,47.0590866667,15.4579148333,407.3,"(0.41267775999999995, 0.0, 0.0, 0.0, 0.5328999999999999, 0.0, 0.0, 0.0, 136.42239999999998)",1
2019/07/11/09:03:00.068486,490,1562828580,68299055,map,0,1,47.0590858333,15.4579146667,407.1,"(0.47238129, 0.0, 0.0, 0.0, 0.7551610000000002, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:03:01.067130,491,1562828581,66915035,map,0,1,47.0590851667,15.4579145,406.9,"(0.47238129, 0.0, 0.0, 0.0, 0.7551610000000002, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:03:02.063286,492,1562828582,63110113,map,0,1,47.0590843333,15.4579141667,406.7,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:03.067637,493,1562828583,67447900,map,0,1,47.0590835,15.4579141667,406.5,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:04.068643,494,1562828584,68444013,map,0,1,47.0590846667,15.4579206667,406.3,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:05.067034,495,1562828585,66853046,map,0,1,47.0590873333,15.4579273333,406.2,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:06.066699,496,1562828586,66502094,map,0,1,47.0590871667,15.4579301667,406.0,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:07.065831,497,1562828587,65664052,map,0,1,47.0590871667,15.4579316667,405.9,"(0.4833030400000001, 0.0, 0.0, 0.0, 0.7551610000000002, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:03:08.066413,498,1562828588,66164016,map,0,1,47.0590878333,15.4579338333,405.9,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:09.071683,499,1562828589,71531057,map,0,1,47.0590896667,15.45794,405.8,"(0.44555625, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:10.066013,500,1562828590,65887928,map,0,1,47.0590898333,15.4579426667,405.6,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:11.065639,501,1562828591,65510988,map,0,1,47.059089,15.4579425,405.6,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:12.066551,502,1562828592,66421985,map,0,1,47.0590881667,15.4579425,405.5,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:13.061842,503,1562828593,61724901,map,0,1,47.0590871667,15.4579425,405.4,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:14.065898,504,1562828594,65772056,map,0,1,47.0590863333,15.4579425,405.3,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:15.068202,505,1562828595,67703962,map,0,1,47.0590853333,15.4579425,405.3,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:03:16.069107,506,1562828596,68631887,map,0,1,47.0590841667,15.4579425,405.2,"(0.42837024999999995, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:03:17.068476,507,1562828597,67899942,map,0,1,47.059083,15.4579421667,405.1,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:03:18.066117,508,1562828598,65848112,map,0,1,47.0590821667,15.4579418333,405.1,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:03:19.065850,509,1562828599,65685033,map,0,1,47.0590813333,15.4579416667,405.0,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:03:20.068907,510,1562828600,68670034,map,0,1,47.0590806667,15.4579415,405.0,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:03:21.073845,511,1562828601,73704957,map,0,1,47.05908,15.4579413333,405.0,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
