,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance,yaw
10,2019/07/11/08:55:02.439654,10,1562828101,234206263,odom,base_link,0.07311810833639999,-0.1472096772,0.13508260382600001,-0.00036475426015499993,0.0016384595238400001,0.0022778145655,0.9999959969750001,"(1.6675269876031962e-07, 1.325937848406511e-08, -6.470741453767914e-08, 9.905680720123655e-10, -2.7307771599538455e-09, 2.289349682049746e-10, 1.3259382924957208e-08, 5.6233755429957455e-08, -9.619718355224904e-09, -2.954616107331276e-09, -2.083100802963145e-09, -5.7319415880385804e-09, -6.470742874853386e-08, -9.619723684295423e-09, 6.020946585749698e-08, 5.703471583906605e-10, 5.415921489060338e-09, 1.064380028559242e-09, 9.905655184994089e-10, -2.9546152191528563e-09, 5.703477690133241e-10, 4.276260234803431e-09, 9.237377529558444e-10, 1.3337964066550967e-10, -2.7307764938200307e-09, -2.0830994706955153e-09, 5.415919268614289e-09, 9.237375309112394e-10, 2.038195612286131e-09, 5.637655342560777e-10, 2.2893492657161119e-10, -5.731944696663049e-09, 1.0643795844700321e-09, 1.3337979332117555e-10, 5.637655342560777e-10, 2.356101536094002e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004554455847985035
11,2019/07/11/08:55:03.556335,11,1562828102,367592263,odom,base_link,0.0736391032496,-0.147613023939,0.134120077619,-0.00036407315457099996,0.0013394506716600002,0.00227792352883,0.999996442187,"(5.306835646479158e-07, 4.226876981761052e-08, -2.0588902316376334e-07, 3.15372794545965e-09, -8.690377306663777e-09, 7.252884959285666e-10, 4.226876626489684e-08, 1.7895646919896535e-07, -3.064940656827275e-08, -9.402886469445093e-09, -6.632087767854955e-09, -1.8243948574081514e-08, -2.058890800071822e-07, -3.0649431437268504e-08, 1.9159601549745275e-07, 1.8150486669199495e-09, 1.7237111293866292e-08, 3.3897986639885858e-09, 3.1537172873186137e-09, -9.402883804909834e-09, 1.8150513314552086e-09, 1.3611145988079443e-08, 2.9400808454482785e-09, 4.249223195529339e-10, -8.690372865771678e-09, -6.632082438784437e-09, 1.7237098859368416e-08, 2.9400804013590687e-09, 6.487396397858447e-09, 1.7946945041202866e-09, 7.252886069508691e-10, -1.824396278493623e-08, 3.389795333319512e-09, 4.2492309670905115e-10, 1.794694837187194e-09, 7.499362908447438e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004554887646978091
12,2019/07/11/08:55:04.608530,12,1562828103,434342263,odom,base_link,0.0733973215756,-0.148237421651,0.135003266453,-0.00015352689828299998,0.00187211123116,0.00252158593167,0.999995056604,"(9.404179195371398e-07, 7.51446194158234e-08, -3.6582591178557777e-07, 5.610668374345096e-09, -1.536468019480708e-08, 1.2960774675718767e-09, 7.51446194158234e-08, 3.175094889229513e-07, -5.452266549355045e-08, -1.6735835828285417e-08, -1.177321973244716e-08, -3.234400125506909e-08, -3.6582608231583436e-07, -5.452269746797356e-08, 3.406313737741584e-07, 3.195549824752675e-09, 3.058040576320309e-08, 6.005459685098913e-09, 5.610648834419862e-09, -1.67358304992149e-08, 3.195555153823193e-09, 2.414297739505855e-08, 5.22096721411458e-09, 7.425260961646529e-10, -1.5364669536666042e-08, -1.1773208186127704e-08, 3.0580384446921016e-08, 5.2209663259361605e-09, 1.150692074958215e-08, 3.176836571583408e-09, 1.2960776896164816e-09, -3.234402612406484e-08, 6.005454356028395e-09, 7.425274839434337e-10, 3.1768370156726178e-09, 1.3302962287298215e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00504262882586611
13,2019/07/11/08:55:05.644709,13,1562828104,501097263,odom,base_link,0.177522747914,-0.0888758504816,0.08920269664889999,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(1.7772337059795973e-06, 1.7786696560051496e-07, -6.84797612393595e-07, 9.39116517884031e-09, -3.08718668406982e-08, 1.666614957152035e-09, 1.778669940222244e-07, 5.619607463813736e-07, -1.101106334999713e-07, -2.5508100520710286e-08, -1.992586717847189e-08, -5.312478990049385e-08, -6.847979534541082e-07, -1.1011062639454394e-07, 5.981715958114364e-07, 4.3630277168915654e-09, 5.125797386540398e-08, 9.749849816387268e-09, 9.391126987168263e-09, -2.550812006063552e-08, 4.3630601354038845e-09, 3.9067252544100484e-08, 8.292455611069727e-09, 1.141101435564451e-09, -3.0871891709693955e-08, -1.9925861849401372e-08, 5.125799162897238e-08, 8.292452058356048e-09, 1.852480124853173e-08, 5.109683343107463e-09, 1.6666301672074724e-09, -5.3124779242352815e-08, 9.749847151852009e-09, 1.1411007694306363e-09, 5.109683787196673e-09, 2.1440859754306985e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
14,2019/07/11/08:55:06.641741,14,1562828105,567727263,odom,base_link,0.180852342687,-0.085679610659,0.0861000632268,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(9.054919480888657e-09, 5.992895069084625e-10, -3.5864089475978744e-09, 4.0383751898076525e-11, -1.7358645076903656e-10, 3.2024211841369388e-12, 5.992891738415551e-10, 2.7938220625856047e-09, -3.7249744955225594e-10, -8.29759386200557e-11, -6.896283544222115e-11, -2.0058402161460265e-10, -3.586407615330245e-09, -3.7249761608570964e-10, 3.0187830013517214e-09, 1.5879441858657195e-11, 2.1657538262775944e-10, 3.3028919876887386e-11, 4.038357842572893e-11, -8.297600800899474e-11, 1.5879493900361474e-11, 1.3573644985775957e-10, 2.8531380383278737e-11, 1.934800410163806e-12, -1.7358664505806587e-10, -6.896294646452361e-11, 2.1657560467236436e-10, 2.8531385587449165e-11, 6.38262706575965e-11, 1.737853090599817e-11, 3.202337917410092e-12, -2.0058420202584415e-10, 3.302896151025081e-11, 1.934809517462055e-12, 1.7378536110168596e-11, 6.977403377295133e-11)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
15,2019/07/11/08:55:07.678073,15,1562828106,567884263,odom,base_link,0.181490529569,-0.0847370726843,0.0850327114456,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(1.7201772450903263e-08, 1.1384795328694963e-09, -6.813157149565541e-09, 7.671764612471321e-11, -3.297648820677068e-10, 6.083689975400208e-12, 1.1384788667356815e-09, 5.307467354498385e-09, -7.07639169483798e-10, -1.5763068628160681e-10, -1.3100978635272043e-10, -3.8105257837983686e-10, -6.813154485030282e-09, -7.076395025507054e-10, 5.7348290560810256e-09, 3.016642144415549e-11, 4.11431611002655e-10, 6.274555874874466e-11, 7.671731305780582e-11, -1.5763081118169708e-10, 3.0166522058117096e-11, 2.578606217440438e-10, 5.420150786528133e-11, 3.67557026481613e-12, -3.297652428901898e-10, -1.3100998064174973e-10, 4.1143205509186487e-10, 5.4201518273622185e-11, 1.2125175863353377e-10, 3.3014264932962334e-11, 6.0835312482021564e-12, -3.8105291144674425e-10, 6.27456281376837e-11, 3.67558761205089e-12, 3.301427534130319e-11, 1.3255081754426357e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
16,2019/07/11/08:55:08.701372,16,1562828107,567862263,odom,base_link,0.181872756888,-0.08407265836639999,0.0842433162435,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(1.7034327726150877e-08, 1.127397508682293e-09, -6.746836866966532e-09, 7.5970861546093e-11, -3.265549219921837e-10, 6.02447085273905e-12, 1.1273967315261757e-09, 5.2558033480920585e-09, -7.007509017498137e-10, -1.56096274794848e-10, -1.2973452867548474e-10, -3.7734337876571544e-10, -6.746834202431273e-09, -7.007512348167211e-10, 5.679005266046033e-09, 2.987277786248299e-11, 4.074267034859247e-10, 6.213478342953493e-11, 7.597053541807952e-11, -1.5609641357272608e-10, 2.9872875006997646e-11, 2.5535057401882e-10, 5.367390559785079e-11, 3.639791593124109e-12, -3.265552550590911e-10, -1.2973470908672624e-10, 4.074270920639833e-10, 5.3673912536744695e-11, 1.2007146665826696e-10, 3.2692897000696775e-11, 6.024312992902736e-12, -3.773436840770472e-10, 6.213485281847397e-11, 3.6398089403588685e-12, 3.269291087848458e-11, 1.3126055797840763e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
17,2019/07/11/08:55:09.722329,17,1562828108,634616263,odom,base_link,0.18228985926199998,-0.08345981600810001,0.0835075111503,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(1.6489085652438007e-08, 1.1282494938313903e-09, -6.53471854406007e-09, 7.378014171832703e-11, -3.1525132504484077e-10, 5.304253130472558e-12, 1.1282496048536927e-09, 5.0507971138813446e-09, -6.868440816099053e-10, -1.538724703209482e-10, -1.2733726573177506e-10, -3.6639688505424317e-10, -6.53471854406007e-09, -6.868441371210565e-10, 5.551102688627907e-09, 2.992697409331946e-11, 3.9890457603775076e-10, 6.101686517157034e-11, 7.378010008496361e-11, -1.5387252583209943e-10, 2.9926967154425554e-11, 2.517361041842747e-10, 5.296346694549925e-11, 3.6060698697937266e-12, -3.1525143606714323e-10, -1.2733730736513849e-10, 3.989046870600532e-10, 5.296348082328706e-11, 1.1822241796632937e-10, 3.220584215979372e-11, 5.3040800918058295e-12, -3.663969405653944e-10, 6.10169692549789e-11, 3.6060772423684995e-12, 3.2205856037581526e-11, 1.2917567016046405e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
18,2019/07/11/08:55:10.768622,18,1562828109,634645263,odom,base_link,0.18263362125,-0.0830175520731,0.0829165444765,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(2.1558950180633474e-08, 1.5326238056445618e-09, -8.550735230983264e-09, 9.691403235478901e-11, -4.107654771878799e-10, 6.214088705408516e-12, 1.5326249158675864e-09, 6.549067954608745e-09, -9.117565591409971e-10, -2.05637132322245e-10, -1.6928414225958477e-10, -4.809306841657701e-10, -8.550737895518523e-09, -9.117566701632995e-10, 7.341920404968505e-09, 4.0557474045854747e-11, 5.285720749981238e-10, 8.114041383233683e-11, 9.691439317727202e-11, -2.0563706293330597e-10, 4.055731792074191e-11, 3.3611982641623683e-10, 7.080293296102269e-11, 4.837349271147318e-12, -4.1076519963212377e-10, -1.6928397572613108e-10, 5.285718529535188e-10, 7.080297459438611e-11, 1.5763179650463144e-10, 4.296230038391968e-11, 6.213830665291464e-12, -4.80930406610014e-10, 8.114060118247224e-11, 4.837344500657759e-12, 4.29623281394953e-11, 1.721441322821704e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
19,2019/07/11/08:55:11.834519,19,1562828110,701388263,odom,base_link,0.18296797296,-0.0826333150846,0.08237637435430001,0.000405834132196,0.0006404162259269999,0.0008425410100149999,0.999999357645,"(4.3715843389691145e-08, 2.9605917717390184e-09, -1.732055210368344e-08, 1.9563078934581313e-10, -8.365609871496815e-10, 1.4483049308455787e-11, 2.9605924378728332e-09, 1.3420722311252575e-08, -1.8138649471310941e-09, -4.057260916123795e-10, -3.3619476647039903e-10, -9.705091175149505e-10, -1.7320559209110797e-08, -1.8138652801980015e-09, 1.4672011161565024e-08, 7.85667017555447e-11, 1.053847786813833e-09, 1.6104799438476647e-10, 1.956314693574157e-10, -4.057260638568039e-10, 7.8566535222091e-11, 6.635468841054148e-10, 1.3965049949771213e-10, 9.535895510726089e-12, -8.365613202165889e-10, -3.3619443340349164e-10, 1.0538483419253453e-09, 1.3965051337549994e-10, 3.1177335713117316e-10, 8.491529007725873e-11, 1.4483009409815839e-11, -9.705083403588333e-10, 1.610480360181299e-10, 9.535868622512211e-12, 8.491530395504654e-11, 3.4072891730296817e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016856029225055143
20,2019/07/11/08:55:12.867239,20,1562828111,768160263,odom,base_link,0.18328323671500002,-0.0824056327787,0.08187646093510001,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(7.70173969044663e-08, 5.096963739958937e-09, -3.049967034485235e-08, 3.43993056262093e-10, -1.47681356033047e-09, 2.7104936350941244e-11, 5.096965072226567e-09, 2.3761600687066675e-08, -3.1678195622220073e-09, -7.054593020860978e-10, -5.86543980052312e-10, -1.7060274304370182e-09, -3.049968455570706e-08, -3.1678195622220073e-09, 2.5670622960660694e-08, 1.35257735567329e-10, 1.8418085945270946e-09, 2.808702714851563e-10, 3.439941942406932e-10, -7.054594686195514e-10, 1.3525756903387531e-10, 1.1541176903051564e-09, 2.4281288091287934e-10, 1.65805823931775e-11, -1.476815003620402e-09, -5.865434249407997e-10, 1.841810148839329e-09, 2.428128254017281e-10, 5.427828186910233e-10, 1.4778263335291086e-10, 2.7105267683125156e-11, -1.7060263202139936e-09, 2.80870077196127e-10, 1.658051820840889e-11, 1.4778263335291086e-10, 5.934116531491895e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
21,2019/07/11/08:55:13.873986,21,1562828112,768162263,odom,base_link,0.183404003272,-0.08210045838560001,0.0814645206235,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(8.625417535768065e-08, 5.897914157060313e-09, -3.4188492037401375e-08, 3.863637187961899e-10, -1.6490947496450303e-09, 2.7826612541970164e-11, 5.897917265684782e-09, 2.642871166358418e-08, -3.592982800171285e-09, -8.051687649945904e-10, -6.661479701186579e-10, -1.9169841269928156e-09, -3.418850624825609e-08, -3.59298302221589e-09, 2.904022267102846e-08, 1.565135937520168e-10, 2.0866679495412654e-09, 3.191633624055612e-10, 3.8636502330824385e-10, -8.051688760168929e-10, 1.5651321905174598e-10, 1.316249331750896e-09, 2.770704776722255e-10, 1.8877510665760155e-11, -1.6490951937342402e-09, -6.661474150071456e-10, 2.0866683936304753e-09, 2.770704776722255e-10, 6.182033773782791e-10, 1.683786721162761e-10, 2.782634192510791e-11, -1.916982794725186e-09, 3.1916358445016613e-10, 1.8877462093502828e-11, 1.6837872762742734e-10, 6.755334069907803e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
22,2019/07/11/08:55:14.885618,22,1562828113,768267263,odom,base_link,0.18351426942899998,-0.08185735154450001,0.081095528205,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(6.004831476502659e-08, 4.2669250355231725e-09, -2.381961117237097e-08, 2.699173384801412e-10, -1.1440817182517549e-09, 1.7338644409115034e-11, 4.2669281441476414e-09, 1.824144213458112e-08, -2.539186860772702e-09, -5.728806318217039e-10, -4.714827417373613e-10, -1.339523603149928e-09, -2.3819621830512006e-08, -2.539186638728097e-09, 2.045292113450614e-08, 1.1298808416659867e-10, 1.4723613439571182e-09, 2.2599443150195242e-10, 2.6991828216971214e-10, -5.728805207994014e-10, 1.1298763313849491e-10, 9.36243971239037e-10, 1.9721124733251827e-10, 1.3445028076985999e-11, -1.1440808300733352e-09, -4.714822976481514e-10, 1.4723606778233034e-09, 1.9721133059924512e-10, 4.3907075197857637e-10, 1.1965885227116502e-10, 1.7337922764149027e-11, -1.3395228259938108e-09, 2.2599495885788912e-10, 1.3445014199198191e-11, 1.1965893553789186e-10, 4.794822316966929e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
23,2019/07/11/08:55:15.920808,23,1562828114,768272263,odom,base_link,0.18341922554099999,-0.0816334549267,0.0809254502856,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(3.2278975936606e-08, 2.292794398783826e-09, -1.2804703075630641e-08, 1.4510553869584442e-10, -6.149468156912974e-10, 9.284263462194797e-12, 2.2927959530960607e-09, 9.806588430194552e-09, -1.3648555619028002e-09, -3.0815011653473334e-10, -2.5349061738566547e-10, -7.201947926915864e-10, -1.280470840470116e-08, -1.3648552288358928e-09, 1.0995705679306411e-08, 6.091897819526793e-11, 7.916306499211601e-10, 1.2151707418084357e-10, 1.451060521739933e-10, -3.081500332680065e-10, 6.09187492117691e-11, 5.032917416158966e-10, 1.0600544747552121e-10, 7.225295448748392e-12, -6.149463160909363e-10, -2.5349036758548493e-10, 7.91630150320799e-10, 1.0600549604777854e-10, 2.360226458719694e-10, 6.432305382775283e-11, 9.283875751497916e-12, -7.201944041135278e-10, 1.2151737949217534e-10, 7.22528764249275e-12, 6.432310240001016e-11, 2.5774676837286847e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
24,2019/07/11/08:55:16.967535,24,1562828115,835029263,odom,base_link,0.183287563403,-0.08145227334489999,0.0808214531465,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(2.7525050683152585e-08, 1.9524200034481964e-09, -1.0911067604979507e-08, 1.22020782367116e-10, -5.243391276721354e-10, 8.056726293059757e-12, 1.952421335715826e-09, 8.366335180198803e-09, -1.1613483508199351e-09, -2.63139399159229e-10, -2.1615577383560236e-10, -6.14460649028814e-10, -1.0911067604979507e-08, -1.1613474626415154e-09, 9.36347177571406e-09, 5.4474546401506174e-11, 6.75216715873006e-10, 1.0341368039679111e-10, 1.2202093502278188e-10, -2.6313948242595586e-10, 5.4474567218187886e-11, 4.291192956529244e-10, 9.043438914391189e-11, 6.1880934404401344e-12, -5.24338794605228e-10, -2.1615571832445113e-10, 6.75216937917611e-10, 9.043439608280579e-11, 2.0140507317467637e-10, 5.4894960105356105e-11, 8.056586647819941e-12, -6.144604824953603e-10, 1.0341379141909357e-10, 6.188079996333196e-12, 5.4894977452590865e-11, 2.1993851184731739e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
25,2019/07/11/08:55:17.994633,25,1562828116,901783263,odom,base_link,0.18313242481699998,-0.08130509270030001,0.0807656177652,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(4.059216962559731e-08, 2.874877225167438e-09, -1.6083562925928163e-08, 1.7779519523308807e-10, -7.73443031842902e-10, 1.182124797355355e-11, 2.8748794456134874e-09, 1.2341903499191176e-08, -1.7089887283106009e-09, -3.8800540558270313e-10, -3.184107144615922e-10, -9.064299311134505e-10, -1.6083557596857645e-08, -1.708986618886854e-09, 1.3796265463383861e-08, 8.275125723544718e-11, 9.958910363039308e-10, 1.5226891969533085e-10, 1.7779505645521e-10, -3.880055443605812e-10, 8.275156948567286e-11, 6.32258412291975e-10, 1.3308007473789019e-10, 9.01629639005197e-12, -7.734438645101704e-10, -3.184105479281385e-10, 9.95892257549258e-10, 1.3308004698231457e-10, 2.969809953512481e-10, 8.092061742903667e-11, 1.1820792608641106e-11, -9.064297090688456e-10, 1.5226930827338947e-10, 9.016291185881542e-12, 8.092065906240009e-11, 3.2446173525713107e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
26,2019/07/11/08:55:18.988412,26,1562828117,901786263,odom,base_link,0.18303930309099997,-0.0811673564025,0.08070569849560001,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(4.8312081446511e-08, 3.424439620758335e-09, -1.9137313955752688e-08, 2.117281627800338e-10, -9.205723960903356e-10, 1.413112682424611e-11, 3.4244418412043842e-09, 1.468795840509074e-08, -2.0349772977823477e-09, -4.6156586885892636e-10, -3.790590064056687e-10, -1.0787225557251645e-09, -1.913731217939585e-08, -2.0349746332470886e-09, 1.641425839693511e-08, 9.847838516874319e-11, 1.1850725956108477e-09, 1.812145988822067e-10, 2.1172805175773135e-10, -4.6156603539238006e-10, 9.84787529301201e-11, 7.525194911650601e-10, 1.5845731671237928e-10, 1.078760865358408e-11, -9.205731732464528e-10, -3.79058839872215e-10, 1.1850738168561747e-09, 1.5845728895680367e-10, 3.534906811708538e-10, 9.633532860320315e-11, 1.4130668857248452e-11, -1.078722444702862e-09, 1.812149597046897e-10, 1.0787598245243224e-11, 9.633536329767267e-11, 3.861486130851688e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
27,2019/07/11/08:55:19.990987,27,1562828118,901796263,odom,base_link,0.18306800350400002,-0.08102765705510001,0.0806124854144,0.00040591230498000005,0.0006403666808559999,0.000964611236916,0.999999247345,"(4.239814188622404e-08, 3.097228251647266e-09, -1.6807272018581898e-08, 1.8747382812822622e-10, -8.09102673748896e-10, 8.767138057197421e-12, 3.0972295839148956e-09, 1.2875634780584733e-08, -1.8228648590579155e-09, -4.0274270030060677e-10, -3.3389127573890676e-10, -9.43482625359593e-10, -1.6807272018581898e-08, -1.8228639708794958e-09, 1.4385070912226183e-08, 8.302167286977635e-11, 1.0369587410963277e-09, 1.5998152802509935e-10, 1.874739807838921e-10, -4.0274281132290923e-10, 8.30217561365032e-11, 6.577856037637275e-10, 1.3853598823665436e-10, 9.469950865148569e-12, -8.091031178381058e-10, -3.338914977835117e-10, 1.036959518252445e-09, 1.3853598823665436e-10, 3.0883098856016034e-10, 8.424397290873742e-11, 8.766893461187308e-12, -9.434831804711052e-10, 1.599816112918262e-10, 9.469933517913809e-12, 8.424397290873742e-11, 3.371515844285966e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0019297436656430268
